kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_time0bk;koi_time0bk_err1;koi_time0bk_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_tce_plnt_num;koi_tce_delivname;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
6949061;K01960.01;Kepler-343 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;8.968.470.340;3,09E+02;-3,09E+02;1.393.947.300;2,53E+03;-2,53E+03;0.5580;0.0570;-0.4500;440.730;0.08200;-0.08200;2,34E+06;6,80E+03;-6,80E+03;2.17;3,50E+02;-3,90E+02;1024.0;;;259.95;116.38;-98.45;38.20;1;q1_q17_dr25_tce;5808.00;105.00;-117.00;4.185;0.176;-0.108;13.740;0.2210;-0.2460;291.960.690;42.433.010;14.128
7269493;K01961.01;Kepler-1027 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;1.907.810.683;3,17E+01;-3,17E+01;1.316.378.400;1,41E+03;-1,41E+03;0.4100;0.0370;-0.4100;187.070;0.04470;-0.04470;1,21E+06;3,50E+03;-3,50E+03;0.91;9,00E+01;-4,00E+01;1268.0;;;609.28;188.30;-95.41;40.90;1;q1_q17_dr25_tce;5435.00;97.00;-119.00;4.578;0.010;-0.095;0.8240;0.0860;-0.0330;287.571.170;42.813.919;12.852
5513648;K01962.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;32.858.625.710;9,21E+02;-9,21E+02;1.335.120.200;2,32E+03;-2,32E+03;0.9550;0.0170;-0.6660;314.830;0.08380;-0.08380;1,63E+06;5,10E+03;-5,10E+03;2.31;1,50E+02;-1,00E+02;691.0;;;53.85;10.06;-7.41;36.40;1;q1_q17_dr25_tce;5899.00;79.00;-79.00;4.135;0.027;-0.027;14.140;0.0860;-0.0650;284.233.980;40.794.540;10.770
9164836;K00213.01;;FALSE POSITIVE;FALSE POSITIVE;0.0000;0;1;0;0;48.118.812.545;3,44E+01;-3,44E+01;1.708.396.102;5,81E+01;-5,81E+01;10.790;0.0200;-0.0240;527.958;0.00291;-0.00291;6,99E+08;3,74E+04;-3,74E+04;45.18;1,39E+04;-4,67E+03;490.0;;;13.60;12.30;-3.92;2145.10;1;q1_q17_dr25_tce;6003.00;162.00;-180.00;4.536;0.050;-0.213;0.8720;0.2690;-0.0900;295.712.250;45.589.771;14.474
7887791;K01964.01;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;2.229.326.354;6,27E+01;-6,27E+01;1.330.942.300;2,39E+03;-2,39E+03;0.2490;0.2060;-0.2490;199.460;0.07080;-0.07080;4,91E+05;2,30E+03;-2,30E+03;0.60;8,00E+01;-3,00E+01;1273.0;;;621.53;230.43;-111.96;24.60;1;q1_q17_dr25_tce;5587.00;110.00;-110.00;4.525;0.035;-0.105;0.8650;0.1090;-0.0500;290.703.700;43.607.208;10.687
11657891;K01965.01;Kepler-1028 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;2.514.628.496;4,43E+01;-4,43E+01;1.329.090.400;1,43E+03;-1,43E+03;0.2470;0.2180;-0.2470;162.390;0.05170;-0.05170;2,28E+06;8,20E+03;-8,20E+03;1.27;3,10E+02;-1,10E+02;1217.0;;;517.89;376.64;-126.58;33.30;1;q1_q17_dr25_tce;5662.00;152.00;-152.00;4.560;0.031;-0.168;0.8400;0.2070;-0.0690;289.593.080;49.781.158;14.325
6305192;K00219.01;Kepler-494 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;8.025.118.521;3,17E+01;-3,17E+01;1.324.691.330;3,25E+02;-3,25E+02;0.4540;0.0420;-0.3230;536.940;0.03960;-0.03960;3,12E+07;1,06E+04;-1,06E+04;7.79;1,37E+03;-1,37E+03;1093.0;;;336.73;167.37;-125.86;373.00;1;q1_q17_dr25_tce;6002.00;120.00;-120.00;4.196;0.162;-0.108;13.690;0.2410;-0.2410;297.214.080;41.664.040;14.153
6382217;K02036.02;Kepler-353 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;5.795.294.950;3,62E+02;-3,62E+02;1.367.797.400;5,46E+03;-5,46E+03;0.7140;0.2360;-0.4930;227.200;0.14700;-0.14700;3,34E+06;2,60E+04;-2,60E+04;1.05;6,00E+01;-7,00E+01;534.0;;;19.23;3.97;-4.03;14.80;2;q1_q17_dr25_tce;3757.00;75.00;-83.00;4.718;0.039;-0.024;0.5390;0.0300;-0.0380;296.856.630;41.758.179;15.773
9634821;K02037.01;;CANDIDATE;CANDIDATE;0.9790;0;0;0;0;73.757.887.500;4,30E+03;-4,30E+03;1.837.234.800;4,88E+03;-4,88E+03;0.7140;0.2050;-0.4870;269.000;0.11500;-0.11500;1,84E+07;9,88E+04;-9,88E+04;4.28;2,21E+03;-6,60E+02;375.0;;;4.66;7.81;-1.77;20.20;1;q1_q17_dr25_tce;5029.00;192.00;-174.00;4.429;0.130;-0.416;0.9300;0.4810;-0.1440;284.342.740;46.316.551;15.213
9634821;K02037.03;;CANDIDATE;CANDIDATE;10.000;0;0;0;0;8.562.672.660;4,31E+02;-4,31E+02;3.551.351.800;3,48E+03;-3,48E+03;0.3350;0.1260;-0.3350;153.000;0.12900;-0.12900;6,08E+06;5,06E+04;-5,06E+04;2.26;1,17E+03;-3,50E+02;768.0;;;82.22;137.64;-31.21;15.20;3;q1_q17_dr25_tce;5029.00;192.00;-174.00;4.429;0.130;-0.416;0.9300;0.4810;-0.1440;284.342.740;46.316.551;15.213
8950568;K02038.01;Kepler-85 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;8.305.377.020;3,94E+02;-3,94E+02;1.397.437.000;4,40E+03;-4,40E+03;0.4890;0.6340;-0.4890;375.100;0.60100;-0.60100;3,66E+06;2,66E+04;-2,66E+04;1.69;1,80E+02;-1,30E+02;809.0;;;101.43;32.20;-21.90;28.50;1;q1_q17_dr25_tce;5435.00;109.00;-109.00;4.495;0.063;-0.077;0.8730;0.0900;-0.0680;290.973.420;45.290.321;14.779
3326377;K01830.01;Kepler-967 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;13.227.140.560;2,73E+02;-2,73E+02;1.422.025.100;1,66E+03;-1,66E+03;0.0130;0.4060;-0.0130;328.610;0.05100;-0.05100;8,12E+06;1,78E+04;-1,78E+04;2.22;1,50E+02;-1,20E+02;638.0;;;39.10;9.11;-6.79;51.80;1;q1_q17_dr25_tce;5180.00;103.00;-103.00;4.548;0.036;-0.054;0.8000;0.0540;-0.0430;286.558.070;38.405.369;14.443
11601584;K01831.01;Kepler-324 c;CONFIRMED;CANDIDATE;10.000;0;0;0;0;51.809.827.600;2,29E+03;-2,29E+03;1.829.733.500;3,27E+03;-3,27E+03;0.2730;0.6680;-0.5970;634.300;0.45400;-0.45400;1,03E+07;2,32E+04;-2,32E+04;2.60;1,90E+02;-1,60E+02;410.0;;;6.71;1.66;-1.25;56.80;1;q1_q17_dr25_tce;5191.00;103.00;-103.00;4.530;0.044;-0.055;0.8260;0.0610;-0.0500;286.471.470;49.649.021;14.122
11601584;K01831.02;Kepler-324 b;CONFIRMED;CANDIDATE;0.9500;0;0;0;0;4.385.364.280;1,37E+02;-1,37E+02;1.392.254.800;2,58E+03;-2,58E+03;0.3350;0.1170;-0.3350;251.260;0.07770;-0.07770;1,99E+06;8,50E+03;-8,50E+03;1.15;9,00E+01;-7,00E+01;935.0;;;180.22;44.60;-33.41;25.90;2;q1_q17_dr25_tce;5191.00;103.00;-103.00;4.530;0.044;-0.055;0.8260;0.0610;-0.0500;286.471.470;49.649.021;14.122
11601584;K01831.03;;CANDIDATE;CANDIDATE;0.8500;0;0;0;0;34.205.785.079;;;1.488.050.925;;;0.3190;;;516.910;;;1,83E+06;;;1.10;9,00E+01;-6,00E+01;471.0;;;11.67;2.89;-2.16;11.60;4;q1_q17_dr25_tce;5191.00;103.00;-103.00;4.530;0.044;-0.055;0.8260;0.0610;-0.0500;286.471.470;49.649.021;14.122
11601584;K01831.04;;CANDIDATE;CANDIDATE;0.9800;0;0;0;0;13.979.450.550;3,92E+02;-3,92E+02;1.423.382.900;2,25E+03;-2,25E+03;0.9240;0.0150;-0.6450;123.250;0.08000;-0.08000;3,56E+06;2,59E+04;-2,59E+04;1.97;1,50E+02;-1,20E+02;635.0;;;38.44;9.51;-7.13;17.10;3;q1_q17_dr25_tce;5191.00;103.00;-103.00;4.530;0.044;-0.055;0.8260;0.0610;-0.0500;286.471.470;49.649.021;14.122
8689793;K01893.01;Kepler-1003 b;CONFIRMED;CANDIDATE;10.000;0;0;0;0;3.554.856.338;6,66E+01;-6,66E+01;1.318.039.800;1,59E+03;-1,59E+03;0.3310;0.0930;-0.3310;210.040;0.04280;-0.04280;2,33E+06;6,70E+03;-6,70E+03;1.29;3,70E+02;-1,00E+02;1157.0;;;425.04;359.93;-100.90;40.80;1;q1_q17_dr25_tce;6068.00;163.00;-181.00;4.565;0.036;-0.204;0.8310;0.2400;-0.0600;292.020.450;44.876.221;14.053
