mission,koi_id,koi_name,koi_time0bk,koi_period,koi_duration,koi_is_planet
Kepler,8414907,K01134.01,277.060700,100.303923,0.362583,0
Kepler,8414907,K01134.02,456.844440,200.611033,0.297083,0
Kepler,8397446,K01135.01,448.595900,0.986620,0.165508,0
Kepler,8386035,K01136.01,134.512115,1.634846,0.254583,0
Kepler,3962243,K01203.02,142.897100,14.128477,0.153542,1
Kepler,3962243,K01203.03,172.127100,48.647854,0.227667,1
Kepler,3438507,K01204.01,136.311520,8.398430,0.264333,1
Kepler,3869014,K01205.01,139.946840,8.638474,0.227358,1
Kepler,1871056,K01001.02,216.217490,140.107650,0.770958,1
Kepler,1865042,K01002.01,132.988280,3.481592,0.075287,1
Kepler,2438502,K01003.01,172.264978,8.360616,0.314104,0
Kepler,2309585,K01004.01,352.722660,1.838515,0.114129,0
Kepler,5780460,K01005.01,197.035730,35.617602,0.352329,1
Kepler,8244190,K01071.01,133.194030,1.092068,0.077483,0
Kepler,8229696,K01072.01,139.115900,10.128052,0.146542,1
Kepler,8262210,K01073.01,178.528460,1.613001,0.099750,0
Kepler,10272640,K01074.01,357.118360,3.770551,0.158654,1
Kepler,10232123,K01075.01,133.275862,1.343768,0.080854,0
Kepler,10223616,K01076.01,142.161540,29.124365,0.142538,0
Kepler,8415745,K01138.01,366.704854,31.828146,0.121542,0
Kepler,8378634,K01139.01,134.700660,3.629443,0.234583,0
Kepler,8397675,K01140.01,133.446605,0.553262,0.036979,0
Kepler,8346392,K01141.01,135.180660,5.728126,0.084562,1
Kepler,8288947,K01142.01,133.433300,3.755743,0.095463,1
Kepler,8312852,K01143.01,134.763310,7.440429,0.124625,0
Kepler,9480189,K00941.01,174.787814,6.581477,0.128733,1
Kepler,11974540,K00129.01,132.864236,24.669193,0.293131,1
Kepler,9480189,K00941.02,170.666260,2.382653,0.078700,1
Kepler,9480189,K00941.03,189.020310,24.664614,0.119079,1
Kepler,9512687,K00942.01,174.858550,11.515172,0.083583,1
Kepler,8644288,K00137.01,135.407564,7.641568,0.142091,1
Kepler,5738346,K01006.01,374.621600,30.611393,0.149000,0
Kepler,1725016,K01007.01,355.496520,7.407425,0.153125,1
Kepler,1722276,K01008.01,248.940450,569.934135,0.174600,0
Kepler,892772,K01009.01,357.535940,5.092465,0.152458,0
Kepler,1027438,K01010.01,145.835370,110.615766,0.208333,0
Kepler,10268907,K01077.01,354.582160,1.103971,0.038583,0
Kepler,5446285,K00142.01,133.009227,10.916108,0.152067,1
Kepler,10166274,K01078.01,134.869597,3.353732,0.060825,1
Kepler,10166274,K01078.02,132.084260,6.877446,0.057050,1
Kepler,10166274,K01078.03,158.039860,28.464648,0.111071,1
Kepler,10153827,K01079.01,133.584241,0.293630,0.099404,0
Kepler,5735762,K00148.03,146.061300,42.896450,0.237071,1
Kepler,8302450,K01144.01,134.570950,2.441998,0.114958,0
Kepler,8351704,K01146.01,136.345140,7.097121,0.087746,1
Kepler,8299955,K01147.01,134.255350,2.682768,0.123208,0
Kepler,9513865,K00943.01,171.991840,3.601465,0.094804,1
Kepler,9595686,K00944.01,170.244566,3.108251,0.104367,0
Kepler,9661877,K00946.01,176.717370,20.427207,0.143625,0
Kepler,5728283,K01011.01,183.373143,6.198274,0.314099,0
Kepler,8127639,K01012.01,354.818200,1.023472,0.097912,0
Kepler,6047498,K01013.01,133.676312,0.518727,0.052167,0
Kepler,8125580,K01014.01,142.360940,17.317117,0.131325,1
Kepler,8158127,K01015.01,140.104600,9.428899,0.185338,1
Kepler,10158990,K01080.01,133.614360,1.096583,0.088283,0
Kepler,10141900,K01082.03,132.533630,1.196548,0.052467,1
Kepler,8410727,K01148.01,135.396220,11.476090,0.210250,1
Kepler,8410727,K01148.02,134.183970,25.263047,0.259167,1
Kepler,8349405,K01149.01,136.238270,7.168827,0.053750,0
Kepler,8278371,K01150.01,133.945730,0.677375,0.076504,1
Kepler,8280511,K01151.01,134.824620,10.435470,0.142363,1
Kepler,8280511,K01151.02,135.754250,7.410843,0.135208,1
Kepler,9710326,K00947.01,189.926670,28.599140,0.152362,1
Kepler,9761882,K00948.01,173.705720,24.587164,0.166000,1
Kepler,5297298,K00130.01,155.296635,34.193600,0.225576,0
Kepler,9766437,K00949.01,170.765350,12.532482,0.167367,1
Kepler,9775938,K00951.01,171.545479,13.197207,0.145300,1
Kepler,8644288,K00137.02,128.154869,14.858909,0.146883,1
Kepler,8158127,K01015.02,135.764020,4.088973,0.149375,1
Kepler,8176653,K01016.01,134.066374,2.866680,0.046933,0
Kepler,8174625,K01017.01,141.680200,17.444860,0.185208,1
Kepler,8183911,K01018.01,137.082540,8.306974,0.115000,0
Kepler,8179973,K01019.01,135.307260,2.497052,0.157917,0
Kepler,10157458,K01083.01,138.582900,7.336851,0.147833,1
Kepler,4649305,K00143.01,140.337593,22.651175,0.153729,0
Kepler,10148521,K01084.01,134.058380,1.204274,0.055675,0
Kepler,10122255,K01086.01,144.871400,27.665285,0.276375,1
Kepler,3124412,K01087.01,134.368152,0.948951,0.167687,0
Kepler,3835670,K00149.01,145.095012,14.557309,0.323513,1
Kepler,10287248,K01152.01,178.243313,4.722254,0.143792,0
Kepler,10351767,K01153.01,134.020928,0.635070,0.086321,0
Kepler,10342041,K01155.01,133.387415,0.933747,0.277175,0
Kepler,10514770,K01156.01,134.366162,1.872422,0.063588,0
Kepler,9775938,K00951.02,147.802500,33.652847,0.165067,1
Kepler,9787239,K00952.01,171.406740,5.901278,0.091579,1
Kepler,9787239,K00952.02,170.636710,8.752097,0.098925,1
Kepler,9787239,K00952.03,155.204080,22.780782,0.137508,1
Kepler,9787239,K00952.04,133.612280,2.896005,0.069900,1
Kepler,9787239,K00952.05,133.279360,0.742958,0.027867,1
Kepler,2309719,K01020.01,164.070221,54.356351,0.268104,0
Kepler,2558363,K01021.01,178.561400,0.546249,0.085596,0
Kepler,2716853,K01022.01,196.190880,18.827440,0.194333,1
Kepler,2445154,K01023.01,139.647450,8.412007,0.163458,0
Kepler,2715135,K01024.01,133.299390,5.747712,0.078846,1
Kepler,8644288,K00137.03,133.511941,3.504691,0.082546,1
Kepler,3113266,K01088.01,132.346819,0.995861,0.047946,0
Kepler,3247268,K01089.01,175.597013,86.678561,0.422038,1
Kepler,3232859,K01090.01,138.903759,8.387210,0.068654,0
Kepler,3098184,K01091.01,369.569020,15.238454,0.803833,0
Kepler,2720309,K01092.01,133.212225,0.413334,0.099200,0
Kepler,10342065,K01157.01,133.388153,0.933746,0.272958,0
Kepler,10352945,K01158.01,356.384770,6.471793,0.282833,0
Kepler,10330115,K01160.01,140.584920,13.214096,0.148504,1
Kepler,10426656,K01161.01,135.927560,6.057300,0.155912,1
Kepler,9820483,K00953.01,170.427829,3.584101,0.113817,1
Kepler,9941662,K00013.01,120.565925,1.763588,0.132032,1
Kepler,7778437,K00131.01,133.174289,5.014235,0.191208,1
Kepler,9823457,K00954.01,174.522570,8.115287,0.133792,1
Kepler,9823457,K00954.02,174.222460,36.925041,0.205754,1
Kepler,2574201,K01025.01,157.317130,37.478349,0.221542,0
Kepler,2166206,K01028.01,140.742160,8.096958,0.138292,0
Kepler,2584163,K01031.01,135.950380,14.559856,0.234333,1
Kepler,4180280,K00144.01,133.090415,4.176254,0.152983,1
Kepler,3239636,K01093.01,133.382270,0.528755,0.238083,0
Kepler,2721030,K01094.01,135.586560,6.100276,0.197817,1
Kepler,3340070,K01097.01,142.527140,10.911049,0.293042,0
Kepler,7626506,K00150.01,134.006366,8.408878,0.145696,1
Kepler,10426656,K01161.02,136.985490,10.937256,0.128425,1
Kepler,10426656,K01161.03,134.386620,2.971367,0.113167,1
Kepler,10528068,K01162.01,173.949930,158.685002,0.480717,1
Kepler,10468940,K01163.01,135.718290,2.936527,0.073792,1
Kepler,9825625,K00955.01,175.730590,7.039020,0.160971,1
Kepler,9875711,K00956.01,175.644590,8.360871,0.113100,1
Kepler,7661409,K00957.01,178.469100,3.140512,0.345025,0
Kepler,10002261,K00959.01,175.072568,12.713794,0.101705,0
Kepler,8176650,K00960.01,177.153352,15.801100,0.265627,0
Kepler,5899544,K01034.01,354.889074,1.739429,0.103725,0
Kepler,5963222,K01035.01,133.328666,1.217266,0.138367,0
Kepler,5982353,K01036.01,134.354828,19.563093,0.289779,0
Kepler,6205468,K01037.01,179.303150,3.722855,0.534017,0
Kepler,8506766,K00138.01,140.766390,48.937869,0.274450,0
Kepler,3240706,K01098.01,134.104380,5.489908,0.167500,0
Kepler,2853093,K01099.01,198.001370,161.527835,0.153058,1
Kepler,3228824,K01100.01,355.903060,0.730939,0.118488,0
Kepler,3245969,K01101.01,137.708640,11.391024,0.095958,1
Kepler,3231341,K01102.01,137.587820,12.333439,0.259208,1
Kepler,10468940,K01163.02,134.827700,8.015008,0.125571,1
Kepler,10341831,K01164.01,133.384220,0.933750,0.275250,0
Kepler,10337517,K01165.02,134.800180,4.292637,0.112500,1
Kepler,10485179,K01167.01,133.971372,0.445275,0.094833,0
Kepler,8561063,K00961.01,170.483645,1.213770,0.023050,1
Kepler,8561063,K00961.02,133.869741,0.453287,0.018521,1
Kepler,8892910,K00132.01,132.951570,10.810133,0.185908,0
Kepler,8561063,K00961.03,133.792344,1.865114,0.017829,1
Kepler,10657664,K00964.01,171.238510,3.273699,0.128177,0
Kepler,3337351,K00965.01,175.033370,7.047103,0.138367,0
Kepler,6153201,K01038.01,354.985736,0.530300,0.118758,0
Kepler,5802486,K01039.01,177.924088,1.073918,0.101271,0
Kepler,5817553,K01040.01,136.448540,4.206097,0.447421,0
Kepler,5982368,K01041.01,369.111820,19.563137,0.285729,0
Kepler,5816811,K01042.01,134.452638,2.227719,0.207079,0
Kepler,5816165,K01043.01,355.353791,0.591915,0.042604,0
Kepler,7102227,K01360.01,164.291120,36.770494,0.184167,1
Kepler,7102227,K01360.02,141.934980,14.589324,0.100767,1
Kepler,6960913,K01361.01,151.184700,59.878026,0.200112,1
Kepler,11122894,K01426.02,124.992660,74.927687,0.197500,1
Kepler,11129738,K01427.01,133.112830,2.613020,0.081617,1
Kepler,11401182,K01428.01,133.905978,0.927860,0.059496,1
Kepler,11512246,K00168.03,138.322710,7.106957,0.214425,1
Kepler,6690082,K01240.01,133.653920,2.139556,0.086158,1
Kepler,6690082,K01240.02,134.640371,4.807103,0.039137,1
Kepler,6448890,K01241.01,147.089810,21.405442,0.488375,1
Kepler,6448890,K01241.02,135.647900,10.500771,0.605083,1
Kepler,10730034,K01305.01,134.564310,2.633853,0.084192,1
Kepler,10730034,K01305.02,136.633080,6.186709,0.121208,1
Kepler,10858691,K01306.01,133.336620,1.796321,0.079746,1
Kepler,10858691,K01306.02,136.008310,3.468073,0.098375,1
Kepler,10858691,K01306.03,133.491930,5.914267,0.110875,1
Kepler,8107380,K00162.01,142.208850,14.006404,0.195496,1
Kepler,6936909,K01363.01,134.901270,3.546532,0.094775,1
Kepler,6936909,K01363.02,132.692290,5.700706,0.068367,1
Kepler,6962977,K01364.01,186.039210,20.834150,0.188417,1
Kepler,6962977,K01364.02,181.912050,7.055658,0.126996,1
Kepler,11176127,K01430.01,152.641650,10.475481,0.095933,1
Kepler,11176127,K01430.02,143.862710,22.928863,0.086796,1
Kepler,11176127,K01430.03,184.245330,77.474099,0.173667,1
Kepler,11014932,K01432.01,138.407610,6.885952,0.172833,1
Kepler,6677256,K01243.01,356.411840,3.125814,0.074563,0
Kepler,8030148,K00155.01,137.416045,5.660669,0.193679,1
Kepler,6692833,K01244.01,134.094980,10.804872,0.113396,0
Kepler,6693640,K01245.01,140.744830,13.719384,0.231988,1
Kepler,10858691,K01306.04,139.328070,29.221496,0.167250,1
Kepler,10973814,K01307.01,172.461960,44.852100,0.148871,1
Kepler,10973814,K01307.02,137.695200,20.342378,0.097296,1
Kepler,6541920,K00157.05,287.287440,118.378674,0.398225,1
Kepler,10586208,K01308.01,145.957980,23.584447,0.231437,1
Kepler,6962977,K01364.03,178.969570,11.978844,0.156292,1
Kepler,6962977,K01364.04,169.783180,3.715456,0.106583,1
Kepler,6962977,K01364.05,171.560480,2.580833,0.090537,1
Kepler,7174351,K01365.01,133.977460,1.487084,0.055137,0
Kepler,6932987,K01366.01,164.784240,19.254040,0.193788,1
Kepler,11014932,K01432.02,144.575000,15.054936,0.200042,1
Kepler,11014932,K01432.03,133.827250,2.927211,0.106042,1
Kepler,11014932,K01432.04,143.298400,38.285634,0.271333,1
Kepler,11288505,K01433.01,139.379830,19.807878,0.143875,1
Kepler,11493431,K01434.01,133.207320,2.343231,0.085100,1
Kepler,8801343,K01247.01,134.550308,2.739874,0.173286,0
Kepler,8488878,K01248.01,357.453464,5.801881,0.177533,0
Kepler,8560285,K01249.01,386.211642,85.340926,0.442254,0
Kepler,8620565,K01250.01,134.021400,0.782046,0.074771,0
Kepler,10854768,K01309.01,137.444890,10.117168,0.194488,1
Kepler,10964440,K01310.01,139.435300,19.129476,0.165092,1
Kepler,10963242,K01312.01,135.073850,6.146996,0.138137,1
Kepler,10785538,K01313.01,133.751976,0.522458,0.037112,0
Kepler,6932987,K01366.02,172.365590,54.155838,0.184667,1
Kepler,8191672,K00018.01,122.901432,3.548465,0.190377,1
Kepler,6851425,K00163.01,139.753524,11.119903,0.140662,1
Kepler,6934291,K01367.01,134.063088,0.567856,0.042742,1
Kepler,7357531,K01368.01,230.027745,251.059725,0.212896,0
Kepler,6185711,K00169.01,151.134140,11.702196,0.111075,0
Kepler,11037335,K01435.01,146.566470,40.715050,0.357792,1
Kepler,11037335,K01435.02,133.278210,10.446359,0.114542,1
Kepler,11389771,K01436.01,135.011200,2.508553,0.094433,1
Kepler,11389771,K01436.02,144.613890,13.751296,0.160542,1
Kepler,8737796,K01252.01,134.486834,0.885747,0.186617,0
Kepler,8462258,K01253.01,357.250640,3.611542,0.358617,0
Kepler,10925104,K00156.01,143.038292,8.041348,0.109717,1
Kepler,8454250,K01254.01,137.260750,5.082722,0.246413,0
Kepler,8848271,K01256.01,137.447816,9.991625,0.160633,0
Kepler,10585852,K01314.01,140.140630,8.575050,0.360542,1
Kepler,6541920,K00157.06,138.503770,10.304011,0.176025,1
Kepler,4275739,K01317.01,355.083686,2.171828,0.134187,0
Kepler,6924203,K01370.01,135.265220,6.883376,0.094592,1
Kepler,6878167,K01371.01,133.683040,0.833980,0.073167,0
Kepler,6880531,K01372.01,176.309862,69.627542,0.461250,0
Kepler,6863839,K01373.01,133.680770,1.926353,0.105438,0
Kepler,7296086,K01374.01,134.567070,0.890737,0.080238,0
Kepler,11389771,K01436.03,131.642200,5.419085,0.097412,1
Kepler,11193263,K01438.01,136.648780,6.911342,0.236429,1
Kepler,11027624,K01439.01,177.845340,394.624951,1.004500,1
Kepler,11032227,K01440.01,136.050650,7.193049,0.141958,1
Kepler,8751933,K01257.01,173.794641,86.647644,0.176358,1
Kepler,8630788,K01258.01,160.398060,36.337505,0.294167,1
Kepler,8630788,K01258.02,136.522700,14.646131,0.237000,1
Kepler,8823426,K01259.01,178.185150,1.506507,0.188942,0
Kepler,4070376,K01318.01,133.968550,1.634614,0.143425,0
Kepler,4078157,K01319.01,367.693328,16.025019,0.161783,0
Kepler,4164994,K01320.01,360.082152,10.506830,0.157371,1
Kepler,4480676,K01321.01,134.223486,0.711967,0.084254,0
Kepler,4079535,K01322.01,356.795528,17.727244,0.171138,0
Kepler,6774826,K01376.01,184.245690,7.138954,0.190333,0
Kepler,5652237,K00164.01,132.315380,4.464545,0.120096,0
Kepler,7211469,K01377.01,134.572330,11.296894,0.192625,1
Kepler,7375795,K01378.01,133.356140,19.301120,0.253133,0
Kepler,7255336,K00019.01,133.929836,1.203201,0.079988,0
Kepler,7831264,K00171.01,137.158607,5.968724,0.152125,1
Kepler,7802136,K01449.01,137.137607,10.980246,0.156027,0
Kepler,7532973,K01450.01,133.984128,2.144632,0.261254,1
Kepler,9632895,K01451.01,159.747277,27.322045,0.236317,0
Kepler,7449844,K01452.01,133.277861,1.152217,0.092687,0
Kepler,8766222,K01260.01,177.951110,5.297229,0.158292,0
Kepler,8678594,K01261.01,216.043340,133.460999,0.479154,1
Kepler,10925104,K00156.02,145.362252,5.188564,0.098679,1
Kepler,8703884,K01262.01,359.829560,14.170987,0.145017,0
Kepler,8560840,K01263.01,133.865980,31.973417,0.552583,0
Kepler,4076098,K01323.01,355.840837,3.990106,0.100450,1
Kepler,4551328,K01324.01,133.138446,0.522059,0.086863,0
Kepler,4282872,K01325.01,137.471481,10.035382,0.141925,1
Kepler,4639868,K01326.01,135.971718,53.100943,0.095283,0
Kepler,10555375,K00158.01,137.578070,5.801814,0.171625,0
Kepler,4372768,K01327.01,359.079910,15.640251,0.259250,0
Kepler,7375795,K01378.02,135.949270,0.691666,0.081679,0
Kepler,7211221,K01379.01,136.890130,5.621543,0.100596,1
Kepler,7025526,K01380.01,133.843230,1.074107,0.082488,0
Kepler,9451127,K01381.01,134.586518,5.117402,0.179400,0
Kepler,9446824,K01382.01,179.533899,4.202337,0.154054,0
Kepler,11356260,K01441.01,134.644210,8.506981,0.122417,1
Kepler,11044770,K00170.01,144.299340,15.608652,0.260833,0
Kepler,11600889,K01442.01,134.131388,0.669310,0.067808,1
Kepler,11197126,K01443.01,134.775830,4.494498,0.082258,0
Kepler,11043167,K01444.01,140.207700,44.930671,0.272458,1
Kepler,8612847,K01264.01,142.260440,14.131753,0.167233,1
Kepler,8552583,K01265.01,133.848010,1.061935,0.135629,0
Kepler,8547140,K01266.01,137.668940,11.419261,0.166283,1
Kepler,8519253,K01267.01,136.528390,5.938211,0.104700,0
Kepler,8757910,K01269.01,133.176794,0.655002,0.075567,0
Kepler,4072526,K01329.01,153.660860,33.199635,0.209250,1
Kepler,4150539,K01330.01,134.308860,8.653066,0.186917,0
Kepler,4455231,K01332.01,373.189980,19.305817,0.178758,1
Kepler,8953257,K01383.01,136.141517,3.221786,0.139212,0
Kepler,8971432,K01384.01,133.043654,0.624387,0.080043,0
Kepler,9278553,K01385.01,139.085045,18.610093,0.207628,0
Kepler,9527915,K00165.01,139.570627,13.221754,0.116183,1
Kepler,9143254,K01386.01,133.805565,1.137525,0.111762,0
Kepler,8949247,K01387.01,152.565476,23.799939,0.209300,0
Kepler,11336883,K01445.01,135.678540,7.168931,0.194858,1
Kepler,12506351,K01446.01,133.786790,1.227759,0.114771,0
Kepler,7622486,K01447.01,161.306577,40.246499,0.250846,0
Kepler,7622486,K01447.02,133.640649,2.279997,0.240738,0
Kepler,9705459,K01448.01,134.110364,2.486586,0.113287,0
Kepler,8564587,K01270.01,138.559971,5.729318,0.049233,1
Kepler,10925104,K00156.03,142.705753,11.776132,0.120713,1
Kepler,8564587,K01270.02,133.993240,11.609085,0.094179,1
Kepler,8552498,K01272.01,133.849416,0.530967,0.140246,0
Kepler,8806072,K01273.01,169.910630,40.058817,0.233125,1
Kepler,4455231,K01332.02,354.059190,6.097472,0.142958,1
Kepler,4455231,K01332.03,135.519750,56.637918,0.257167,1
Kepler,4285107,K01333.01,133.450860,2.243017,0.113375,0
Kepler,4150624,K01334.01,134.301470,8.653122,0.182917,0
Kepler,8972058,K00159.01,136.739230,8.990886,0.176863,1
Kepler,9346253,K01388.01,150.452048,34.064566,0.400475,0
Kepler,9002237,K01389.01,134.800238,4.350088,0.110117,0
Kepler,9288786,K01390.01,134.508670,1.744101,0.064571,0
Kepler,8958035,K01391.01,133.802114,7.981187,0.075296,0
Kepler,9040849,K01392.01,357.261244,4.118776,0.156667,0
Kepler,7842610,K01453.01,133.853925,0.971933,0.080271,0
Kepler,7830637,K01454.01,137.274690,121.599128,0.631650,0
Kepler,7832356,K01456.01,360.514132,7.886632,0.217279,1
Kepler,9643874,K01457.01,360.171355,8.027681,0.128925,1
Kepler,8800954,K01274.01,492.771780,704.962626,0.750125,1
Kepler,8583696,K01275.01,167.633510,50.286360,0.263383,1
Kepler,8552565,K01277.01,133.850441,1.061933,0.089288,0
Kepler,4155328,K01335.01,293.418450,127.833500,0.454750,1
Kepler,4077526,K01336.01,136.862200,10.218645,0.158417,1
Kepler,4077526,K01336.02,132.442820,15.573637,0.221917,1
Kepler,4077526,K01336.03,132.712440,40.101556,0.218583,1
Kepler,8937021,K01394.01,133.890090,5.663622,0.054033,0
Kepler,2441495,K00166.01,138.462232,12.493407,0.094225,1
Kepler,9455556,K01396.01,183.987890,6.626434,0.132300,1
Kepler,9455556,K01396.02,180.271720,3.701221,0.105125,1
Kepler,3732821,K01207.01,142.327520,13.734741,0.115375,1
Kepler,3962357,K01210.01,134.116690,14.553875,0.290542,1
Kepler,9110357,K00016.01,133.411986,0.895278,0.112958,0
Kepler,8394721,K00152.04,139.534920,81.063789,0.125042,1
Kepler,8609450,K01278.01,145.075260,24.805678,0.256167,1
Kepler,6541920,K00157.01,138.176157,13.024933,0.190442,1
Kepler,8609450,K01278.02,161.317380,44.347194,0.267917,1
Kepler,8609450,K01278.03,138.007200,9.220769,0.204458,1
Kepler,8609450,K01278.04,141.730100,13.639665,0.226042,1
Kepler,4243911,K01337.01,134.501740,1.922800,0.077517,1
Kepler,4466677,K01338.01,178.070100,3.222975,0.121862,1
Kepler,4135665,K01339.01,134.896210,4.168118,0.117017,1
Kepler,9157908,K01400.01,142.329360,9.414751,0.197333,0
Kepler,9030447,K01401.01,133.812940,0.566690,0.090308,0
Kepler,9034103,K01402.01,137.186520,7.139697,0.165875,1
Kepler,9214942,K01403.01,141.717200,18.754702,0.126379,1
Kepler,3858704,K01211.01,135.641290,3.003632,0.155500,0
Kepler,3749134,K01212.01,134.918550,11.301230,0.167583,1
Kepler,3556220,K01213.01,133.079850,0.796723,0.102296,0
Kepler,3660924,K01214.01,133.455220,4.241536,0.123792,1
Kepler,3939150,K01215.01,142.099770,17.324191,0.335208,1
Kepler,8628758,K01279.01,138.201890,14.374576,0.199550,1
Kepler,8628758,K01279.02,132.159470,9.651883,0.179000,1
Kepler,8509361,K01280.01,135.523570,6.099012,0.150467,0
Kepler,8822366,K01282.01,162.880770,30.863948,0.369333,1
Kepler,8972058,K00159.02,134.730650,2.403641,0.058383,1
Kepler,4386059,K01340.01,179.833860,2.900608,0.106792,0
Kepler,4650674,K01341.01,134.029300,4.514361,0.125346,1
Kepler,4275721,K01342.01,134.070130,3.773599,0.113675,1
Kepler,4275721,K01342.02,134.814230,8.181822,0.102358,1
Kepler,8874090,K01404.01,135.245850,13.323894,0.134200,1
Kepler,11666881,K00167.01,134.602396,4.919585,0.174950,1
Kepler,9264949,K01405.01,186.304980,11.419119,0.213958,1
Kepler,9271752,K01406.01,136.925840,11.361133,0.174525,1
Kepler,9007866,K01407.01,134.347200,1.386636,0.198750,0
Kepler,3939150,K01215.02,145.388210,33.006318,0.296583,1
Kepler,3839488,K01216.01,134.363410,11.131272,0.176550,1
Kepler,3542588,K01217.01,133.740610,3.471440,0.152625,0
